AGE;YEARS_WITH_BANK;MARITAL_STATUS;EDUCATION;EMPLOYMENT;GENDER;INCOME;ADDRESS_DATE;JOB_DATE;WITH_BANK_DATE;BALANCE
32;2;M;BCR;STE;F;376.92;2013-01-01;2011-01-01;2015-03-24;2307.69
61;5;M;HGH;RET;M;323.18;1990-01-01;;2011-12-06;4615.38
53;13;D;BCR;PVE;F;173.59;2000-05-04;2003-09-01;2003-10-02;4601.22
47;0;M;HGH;PVE;F;173.25;2004-03-02;2016-04-18;2016-10-05;2307.69
42;5;M;BCR;STE;F;358.15;2007-10-01;2007-07-01;2012-05-23;990.12
39;11;S;BCR;STE;F;553.85;1978-02-26;2003-09-01;2005-09-21;4615.38
60;3;M;HGH;PVE;M;0.0;1982-04-01;2013-01-01;2013-11-29;2307.69
54;11;M;HGH;PVE;M;438.56;1963-11-01;1984-07-16;2005-08-26;1538.46
59;13;D;BCR;STE;F;462.03;2014-10-10;2008-01-24;2004-02-27;982.92
69;10;M;HGH;RET;F;239.04;1975-03-01;;2006-10-31;5256.06
44;1;S;HGH;PVE;M;196.25;1973-09-26;2015-09-23;2015-09-28;2307.69
33;4;M;HGH;PVE;F;217.0;2005-01-01;;2013-01-03;817.12
64;0;M;HGH;RET;M;278.12;1997-05-04;;2016-10-17;2307.69
35;7;S;HGH;PVE;M;659.28;1982-01-07;2014-04-01;2010-01-13;2307.69
46;11;M;BCR;STE;F;601.27;2000-08-01;2009-06-01;2005-10-25;8483.31
32;3;M;BCR;PVE;F;253.14;2006-06-02;2013-09-09;2013-09-06;802.58
59;1;D;HGH;RET;F;280.74;1978-10-01;;2015-07-22;357.08
37;0;M;BCR;PVE;M;769.23;2015-05-05;2015-09-01;2016-09-19;512.23
66;14;M;HGH;RET;M;232.5;2008-10-02;;2003-01-09;2371.15
43;4;M;HGH;PVE;F;276.92;1997-09-01;2012-04-01;2012-12-15;1538.46
66;4;M;HGH;RET;M;325.43;1994-09-01;;2012-11-27;4347.12
28;4;M;BCR;PVE;F;215.38;2011-01-01;2011-11-22;2012-12-20;131.13
56;4;M;HGH;STE;F;307.05;2000-01-01;1983-11-01;2012-07-18;4057.83
60;4;;HGH;OTH;F;0.0;;;2013-03-27;3846.15
71;12;M;HGH;STE;M;293.47;1985-12-30;1975-10-01;2004-07-15;2766.35
57;2;M;BCR;STE;F;304.37;1980-10-10;1987-06-22;2015-01-24;1507.24
47;12;M;BCR;STE;F;1337.52;2014-09-29;2010-01-01;2005-02-07;7692.31
46;13;M;HGH;PVE;F;319.2;2000-01-18;1992-06-01;2004-04-30;986.92
59;1;M;HGH;RET;M;253.85;1970-08-01;2001-04-22;2016-02-03;422.55
55;10;M;HGH;OTH;F;132.21;1987-01-01;1985-02-01;2006-12-11;1153.85
54;11;M;HGH;PVE;F;397.56;1987-06-17;2010-02-01;2005-09-15;803.53
57;12;M;HGH;PVE;M;380.89;1998-11-27;1981-02-16;2004-10-19;4615.38
42;0;M;HGH;PVE;M;177.87;1975-11-06;2004-01-20;2016-10-07;2307.69
64;8;W;HGH;RET;F;240.02;1982-08-31;;2008-09-16;3161.54
37;6;M;HGH;STE;M;309.95;1980-11-12;2002-01-03;2011-02-01;6397.88
51;5;M;HGH;PVE;F;310.27;1993-01-01;2012-09-12;2011-09-30;2307.69
57;14;M;HGH;RET;F;244.87;1997-08-10;;2002-11-20;1176.73
33;4;S;HGH;PVE;M;175.0;1984-12-16;2016-01-26;2012-10-29;2307.69
58;15;W;BCR;STE;F;1093.08;1993-12-16;2005-09-20;2002-01-18;4615.38
30;4;S;HGH;PVE;M;283.84;1987-04-14;2013-04-07;2013-04-29;2307.69
46;0;M;HGH;PVE;F;218.46;2014-05-01;2014-09-01;2016-10-19;0.0
48;7;M;BCR;PVE;F;346.15;2000-01-01;2009-10-15;2009-11-02;2307.69
46;2;M;HGH;PVE;M;173.33;1971-10-26;2012-07-11;2014-12-30;2260.87
31;9;;OTH;OTH;M;0.0;;;2007-09-24;2307.69
37;4;M;BCR;STE;F;452.71;2004-01-01;2013-10-07;2012-12-25;4615.38
32;8;M;HGH;STE;M;493.44;2001-05-01;2008-10-01;2008-09-30;4615.38
22;1;S;HGH;PVE;M;192.77;1997-06-01;2015-08-15;2015-07-17;3496.92
35;10;S;HGH;STE;F;315.91;1982-05-06;2007-04-25;2007-05-08;4995.61
50;11;D;HGH;PVE;F;284.62;1978-01-01;2015-07-01;2005-08-15;2307.69
34;11;M;BCR;PVE;M;617.3;2007-01-01;2011-03-14;2006-04-10;2307.69
43;3;M;HGH;PVE;F;222.2;2000-01-01;2011-09-08;2014-01-29;6511.82
62;6;M;HGH;RET;M;212.7;1955-05-13;;2010-08-04;3477.69
35;10;M;HGH;OTH;F;0.0;;;2007-02-02;2307.69
31;5;M;PRS;PVE;M;229.52;1986-09-10;2011-05-01;2011-10-14;6047.31
69;3;S;BCR;RET;F;325.8;1950-01-01;;2013-12-19;1185.58
48;10;M;HGH;PVE;M;384.8;2006-08-08;2007-01-15;2006-12-07;4615.38
31;6;M;BCR;STE;F;288.68;2012-06-10;2014-04-10;2010-12-01;2307.69
54;14;M;HGH;STE;M;775.18;1963-03-24;1983-07-01;2003-02-13;0.0
34;9;S;BCR;PVE;F;574.62;1991-08-01;2008-10-01;2007-10-18;7692.31
40;12;M;BCR;STE;F;363.15;2005-06-15;2005-06-15;2005-07-05;1424.71
38;1;M;HGH;PVE;F;434.25;2013-01-01;2016-04-01;2015-11-16;2307.69
30;2;M;HGH;PVE;M;202.75;1987-06-25;2010-04-01;2015-06-12;6494.29
55;10;M;MAS;PVE;M;695.8;2000-08-01;2004-02-01;2006-11-20;11538.46
33;9;S;BCR;STE;F;325.62;2012-03-01;2008-11-24;2008-02-06;2307.69
27;2;M;HGH;PVE;F;165.17;2009-01-01;2016-02-01;2015-03-24;609.9
27;8;M;HGH;PVE;F;259.96;2012-08-11;2011-10-07;2008-11-28;2774.23
65;13;M;HGH;RET;M;218.68;1980-06-01;;2003-10-21;2371.15
69;9;M;HGH;RET;M;205.97;2005-06-01;;2007-10-25;1817.88
32;2;M;HGH;PVE;F;588.97;2009-01-01;2014-12-01;2014-12-05;5433.82
70;11;M;HGH;RET;M;312.34;2012-05-23;;2005-08-23;158.08
58;1;M;HGH;PVE;M;436.57;1959-06-17;1999-10-01;2015-12-28;2307.69
68;13;W;BCR;RET;F;339.2;1992-05-01;;2004-04-15;4110.0
44;4;M;HGH;PVE;F;192.01;2003-07-25;1997-10-08;2013-06-14;5433.82
33;10;M;HGH;PVE;M;344.93;2011-06-01;2007-12-16;2006-10-26;7692.31
35;4;M;HGH;PVE;F;208.55;2000-01-01;2011-05-16;2013-05-30;1422.69
63;1;M;HGH;RET;M;260.0;1954-07-07;2000-10-06;2015-07-20;126.71
47;11;M;BCR;STE;M;1029.13;2000-01-01;2004-05-06;2005-09-12;4615.38
45;5;M;HGH;PVE;F;185.42;2002-08-19;;2012-04-20;4615.38
52;0;M;HGH;STE;M;0.0;2012-08-16;2004-05-08;2016-09-16;4615.38
44;14;M;HGH;PVE;M;736.16;2013-02-01;2010-01-18;2002-08-21;4347.12
36;11;M;BCR;STE;F;371.19;2009-09-01;2011-09-01;2005-10-27;2307.69
48;9;M;BCR;STE;F;265.38;1983-06-05;2000-09-01;2007-12-11;3943.9
34;3;M;BCR;STE;M;0.0;1983-08-24;2010-06-01;2014-02-06;7692.31
37;1;S;SEC;PVE;M;170.16;2002-01-01;2010-05-01;2015-09-15;3172.65
46;4;M;HGH;PVE;F;242.01;1988-01-01;2011-12-01;2012-12-19;5433.82
67;6;M;HGH;RET;M;316.95;1992-01-01;;2010-09-21;1628.19
53;13;M;HGH;STE;M;382.88;1998-11-02;1984-01-13;2004-06-25;9230.77
54;15;M;BCR;STE;M;967.61;2005-04-25;1994-11-06;2001-12-26;7692.31
54;4;S;HGH;PVE;M;230.77;1963-03-28;2012-07-01;2013-06-12;3943.9
63;0;M;HGH;OTH;M;0.0;;;2016-10-19;7692.31
57;11;D;HGH;STE;F;260.2;1985-10-15;1986-05-04;2005-08-25;4820.32
64;11;M;BCR;STE;F;408.79;1986-10-01;2003-01-15;2005-08-11;1372.53
53;11;M;HGH;STE;F;192.31;2003-10-01;2015-10-02;2006-04-14;2307.69
38;12;M;HGH;STE;M;442.38;2007-10-01;2011-09-05;2005-01-25;2692.31
44;12;M;HGH;PVE;M;374.95;2004-10-11;2006-01-01;2005-07-01;4615.38
45;10;W;HGH;PVE;F;313.91;1996-01-19;2008-01-01;2006-10-11;1778.37
42;11;M;BCR;PVE;M;484.62;1983-11-01;2014-06-09;2006-04-06;1509.93
63;1;M;HGH;RET;F;190.9;1980-06-01;;2015-11-27;403.46
43;10;M;HGH;SFE;M;184.62;2009-01-01;2006-09-08;2006-09-06;4615.38
51;12;M;HGH;STE;M;446.48;2014-07-24;2007-03-01;2005-06-21;813.19
41;4;M;BCR;STE;F;297.5;2005-07-25;2004-01-10;2012-11-15;240.49
67;14;W;HGH;RET;F;606.63;1970-05-01;;2003-05-10;4805.54
37;12;M;HGH;STE;F;257.12;1980-04-07;2000-05-01;2004-07-24;4615.38
61;5;M;BCR;STE;F;308.84;1996-09-01;2003-04-25;2012-05-24;7692.31
46;2;M;BCR;PVE;M;705.64;1980-11-30;2014-12-18;2014-09-26;4615.38
72;2;M;HGH;RET;M;302.73;2012-07-01;;2014-12-05;1185.58
62;12;M;HGH;RET;F;232.89;1982-10-03;2005-02-01;2005-02-17;2307.69
68;0;M;HGH;RET;F;205.2;2013-03-12;;2016-10-19;3833.37
40;12;M;BCR;SFE;M;192.31;2000-07-01;2012-08-03;2004-09-06;2307.69
66;12;D;BCR;RET;F;329.07;1977-10-15;;2005-03-08;999.14
25;2;S;HGH;PVE;F;271.13;1992-04-11;2012-02-01;2014-08-25;4615.38
48;12;M;BCR;STE;F;435.23;1988-01-01;1997-06-25;2005-03-25;2307.69
38;4;D;HGH;PVE;F;238.53;1989-04-04;2014-03-03;2012-09-17;2307.69
55;12;M;BCR;PVE;M;798.5;1985-07-15;2007-11-01;2004-10-13;2366.34
68;10;M;BCR;RET;M;280.92;1995-01-01;;2007-03-13;1185.58
42;9;S;HGH;STE;M;347.32;1975-12-10;2012-09-03;2007-08-15;711.35
39;1;M;BCR;STE;M;638.46;2006-04-01;2006-04-03;2016-04-05;372.85
57;10;M;HGH;STE;F;474.68;2013-09-01;2005-11-01;2006-09-06;8764.22
70;12;M;HGH;RET;M;207.75;2002-05-01;;2005-06-27;1383.17
66;10;M;HGH;RET;M;257.64;1951-01-02;;2006-12-14;2371.15
34;3;M;BCR;STE;F;327.73;2007-01-01;2014-08-11;2013-11-13;1511.58
52;13;M;HGH;STE;M;199.62;1965-09-25;1990-06-01;2003-11-10;5433.82
52;4;M;BCR;PVE;F;330.77;1987-01-01;2010-01-08;2013-06-25;2307.69
41;4;M;HGH;PVE;F;178.88;1976-02-09;2013-04-24;2012-09-20;2124.97
56;11;M;BCR;STE;F;383.36;1989-11-18;1991-04-01;2005-10-15;4615.38
42;12;M;HGH;STE;M;392.71;1975-11-14;2001-01-03;2004-10-18;446.15
48;6;M;HGH;PVE;M;208.31;1969-11-22;2012-01-16;2011-03-01;4995.61
40;8;M;HGH;STE;M;238.03;1977-09-08;2005-11-01;2009-06-03;2887.84
44;0;M;HGH;PVE;F;253.79;1992-01-01;2005-12-01;2016-10-17;400.81
69;12;M;HGH;RET;F;891.31;1965-01-01;;2004-10-15;790.38
41;10;M;HGH;STE;M;270.2;1976-02-01;2010-08-17;2006-07-07;6076.92
61;9;M;BCR;PVE;M;560.84;2007-06-10;2012-02-06;2007-10-01;2661.54
52;11;M;HGH;OTH;M;302.89;1998-05-27;1985-09-24;2005-09-16;1538.46
40;6;S;PRS;PVE;M;276.76;1977-06-22;2011-04-01;2010-07-29;7011.38
48;3;M;HGH;PVE;F;184.62;1969-02-22;2014-01-01;2014-03-07;4907.96
22;1;S;HGH;PVE;M;224.95;1995-05-24;2014-09-11;2016-04-20;2307.69
41;10;S;HGH;STE;F;144.05;1976-06-26;2005-09-01;2007-03-20;4615.38
32;7;S;HGH;STE;M;450.94;1985-12-19;2012-01-12;2009-09-07;7692.31
51;10;D;BCR;STE;F;401.78;1995-01-01;1995-02-01;2006-11-29;6836.09
30;1;;HGH;PVE;F;0.0;;2016-02-01;2016-02-05;4615.38
33;9;D;HGH;PVE;F;599.91;2007-01-01;;2008-02-28;1738.85
23;1;S;HGH;PVE;M;307.69;1994-05-04;2013-01-01;2016-01-25;1507.24
47;0;M;HGH;OTH;F;168.88;;;2016-10-17;384.62
31;12;M;HGH;PVE;M;346.89;1986-05-29;2015-06-01;2005-04-04;1202.44
67;4;W;HGH;RET;F;167.42;1967-01-01;;2013-04-02;4663.27
34;1;M;HGH;STE;M;400.0;1983-03-10;2012-12-01;2015-12-02;166.31
48;5;M;BCR;PVE;M;469.62;1969-04-09;2015-08-01;2012-04-02;3851.84
48;1;M;HGH;PVE;F;176.49;1993-01-01;2015-09-15;2016-03-25;1361.41
37;9;M;BCR;STE;M;484.29;1980-05-07;2011-02-01;2007-09-18;1538.46
55;11;M;HGH;STE;F;169.71;2007-09-01;2006-01-16;2005-12-07;2278.7
60;12;M;BCR;STE;F;580.08;1991-03-09;2008-04-15;2004-10-20;601.22
44;8;;HGH;PVE;F;0.0;;2014-08-18;2008-08-02;1580.77
49;11;M;MAS;STE;F;354.93;1968-05-10;2004-11-22;2005-08-04;2307.69
66;10;M;HGH;RET;M;209.92;1955-02-01;;2006-10-27;2371.15
34;2;M;HGH;PVE;F;203.52;2015-04-14;2015-07-01;2014-09-30;2307.69
58;2;M;HGH;RET;M;179.34;1959-10-11;;2015-05-26;4625.77
42;9;M;HGH;PVE;M;479.0;1975-03-05;2007-08-27;2007-08-27;4615.38
43;11;M;BCR;STE;M;359.84;2008-01-01;2007-04-01;2005-12-09;2307.69
61;15;M;BCR;STE;F;665.17;2012-01-01;2004-07-05;2002-02-01;4615.38
55;12;M;HGH;STE;F;377.43;1988-12-31;1996-06-01;2005-04-18;5258.53
52;4;M;HGH;STE;F;292.33;1994-01-01;1989-09-25;2012-08-16;5384.62
29;0;M;HGH;PVE;F;300.0;2006-01-01;2011-08-01;2016-10-15;164.78
39;9;M;HGH;PVE;M;433.41;2005-03-01;2008-09-24;2008-01-15;3349.43
64;2;M;HGH;RET;M;187.32;1975-05-08;;2014-12-25;1580.77
34;12;M;PRS;PVE;M;468.48;1983-07-08;2005-05-23;2005-05-23;7692.31
53;9;M;HGH;STE;F;608.74;1985-11-28;2004-07-01;2007-11-15;2307.69
63;12;S;BCR;RET;M;241.5;1954-01-07;;2004-10-06;5366.71
61;2;M;HGH;PVE;F;199.0;2001-01-01;2014-10-02;2015-02-23;2307.69
30;1;S;HGH;PVE;F;200.0;1987-12-06;2015-03-28;2015-12-08;177.08
67;9;M;HGH;RET;F;208.39;1983-10-01;;2007-11-23;476.15
60;3;M;HGH;RET;M;280.91;2002-05-01;;2013-11-20;2307.69
38;0;W;HGH;RET;F;238.47;2016-01-01;;2016-08-11;4615.38
44;9;M;HGH;PVE;M;219.28;1973-07-15;2007-10-01;2007-11-08;3425.78
40;8;M;HGH;PVE;F;273.22;2000-01-01;2009-02-14;2009-03-09;729.24
51;15;D;HGH;PVE;F;1671.97;2015-07-24;2006-03-20;2001-11-17;7692.31
34;1;S;HGH;PVE;M;307.69;2010-08-08;2014-12-09;2015-12-24;4615.38
60;7;W;HGH;STE;F;274.39;2003-12-01;2007-11-12;2009-07-27;8439.94
34;12;M;HGH;PVE;M;307.69;1983-04-26;2016-04-15;2004-09-08;7982.88
32;8;M;BCR;OTH;M;2346.22;1985-09-03;2008-08-11;2008-08-06;18121.04
51;0;M;BCR;PVE;F;176.43;1998-06-01;2006-06-01;2016-10-18;723.85
33;0;M;HGH;PVE;M;199.39;1984-03-28;2014-10-15;2016-10-19;2307.69
71;5;M;BCR;RET;M;244.44;1976-05-01;;2012-06-13;2450.19
33;8;S;BCR;STE;F;407.39;2012-09-20;2011-01-24;2008-12-11;438.21
54;1;M;HGH;PVE;M;192.31;2008-06-01;2012-06-01;2015-10-05;2307.69
68;5;M;HGH;RET;M;371.74;2007-11-02;;2012-05-23;745.74
41;4;M;HGH;STE;M;173.07;2000-11-16;2004-04-01;2013-03-26;2278.7
51;3;D;HGH;STE;F;192.31;2000-06-01;2010-02-16;2014-05-20;2719.96
24;4;M;BCR;OTH;F;316.73;;;2013-06-25;1794.97
27;1;M;HGH;PVE;F;197.65;2010-01-01;2016-04-15;2016-04-18;4294.47
26;0;S;HGH;PVE;F;192.31;2016-01-01;2015-08-10;2016-10-13;2307.69
33;4;S;HGH;PVE;M;242.02;1984-08-01;2008-05-01;2012-12-24;402.24
66;12;M;HGH;RET;M;214.0;1951-09-23;;2004-09-17;1343.65
67;2;M;HGH;RET;M;166.69;2000-01-01;;2015-05-12;2094.52
58;15;M;HGH;PVE;F;945.75;1996-06-01;2001-12-10;2001-12-20;1923.08
71;2;W;HGH;RET;F;145.26;1969-01-01;;2014-07-18;237.12
46;14;M;HGH;STE;F;346.13;2000-10-01;1995-02-01;2002-12-10;7624.87
57;0;W;HGH;RET;F;307.69;1982-01-01;2002-01-05;2016-10-18;412.71
37;3;M;HGH;PVE;M;212.82;2016-02-01;2015-05-11;2013-10-18;2307.69
39;10;M;HGH;PVE;F;339.92;2012-09-01;2006-11-08;2006-11-22;1884.05
62;12;M;HGH;STE;M;420.04;1980-01-01;1987-04-24;2005-07-04;5351.92
40;4;M;HGH;PVE;M;162.33;1991-06-10;2014-06-24;2013-02-08;3505.69
47;2;M;HGH;PVE;M;276.92;2006-01-01;2006-04-01;2014-09-03;303.53
43;10;M;BCR;PVE;F;466.79;2015-01-01;2006-10-01;2006-10-06;2692.31
63;11;S;HGH;RET;F;253.45;1968-01-01;;2006-05-15;3951.92
58;12;D;BCR;STE;F;629.99;2001-05-10;1995-06-28;2005-02-02;3076.92
46;13;M;HGH;PVE;F;1033.85;1994-10-29;2004-05-01;2004-05-20;4615.38
45;11;M;HGH;PVE;F;412.99;2000-01-01;2002-03-16;2005-10-19;2307.69
61;4;M;HGH;PVE;F;317.69;2014-07-02;2004-01-01;2013-02-14;7931.62
67;5;M;HGH;RET;M;225.97;1980-01-01;;2011-10-19;869.42
36;11;M;PRS;STE;M;485.51;1990-05-30;2004-06-02;2005-11-29;7712.51
53;10;M;BCR;PVE;M;215.38;2008-01-01;2015-02-23;2006-10-19;521.06
55;11;M;HGH;PVE;F;345.21;1984-09-07;2008-11-01;2005-07-08;2307.69
37;6;M;BCR;PVE;F;232.02;2003-08-29;2006-10-01;2011-01-17;6836.09
26;3;S;HGH;PVE;M;268.98;1991-12-31;2015-10-01;2013-07-15;2307.69
57;0;M;HGH;PVE;M;188.21;1960-11-23;2016-06-01;2016-09-12;4615.38
68;3;M;BCR;RET;M;234.02;1949-12-09;;2013-07-08;3319.62
28;4;S;BCR;PVE;F;338.46;1992-01-01;2016-02-15;2013-06-03;2307.69
64;12;S;HGH;RET;F;274.17;1953-03-01;;2005-06-08;4016.74
30;2;S;HGH;PVE;M;338.48;1987-08-22;2011-07-08;2015-05-08;2307.69
39;13;S;HGH;PVE;F;273.71;1978-04-18;2010-06-01;2003-09-25;2307.69
44;11;S;BCR;PVE;F;491.46;2008-05-01;2003-06-01;2005-07-12;2307.69
59;5;;OTH;OTH;F;0.0;;;2012-04-02;4615.38
27;2;M;HGH;PVE;F;213.22;2008-01-01;2010-08-01;2014-10-14;1902.37
70;8;M;HGH;RET;F;301.28;1982-10-10;;2008-12-26;2371.15
56;5;M;HGH;RET;F;158.74;1980-01-01;2004-11-25;2011-07-12;4615.38
57;9;W;BCR;PVE;F;411.68;2001-04-01;2007-06-01;2007-07-09;2307.69
44;9;;HGH;OTH;M;0.0;;;2008-01-29;2307.69
31;5;S;BCR;PVE;M;851.22;2009-01-01;2011-08-27;2011-08-31;7692.31
36;2;M;HGH;PVE;F;210.99;2000-09-01;2014-08-14;2014-09-09;4820.32
38;10;M;BCR;PVE;F;380.23;2006-05-20;2009-01-14;2006-08-10;6923.08
42;0;S;HGH;RET;M;346.15;1975-09-07;2002-01-05;2016-10-18;419.84
60;9;M;BCR;STE;M;752.08;1957-07-17;2016-02-01;2007-10-02;1831.72
53;11;M;HGH;STE;M;184.62;1964-01-27;1987-11-01;2006-03-10;324.77
26;1;;HGH;OTH;M;0.0;;2016-04-01;2016-04-01;2307.69
66;9;W;HGH;RET;F;216.68;1979-01-01;;2007-07-27;1580.77
38;8;;HGH;OTH;F;0.0;;;2008-09-16;4615.38
48;3;M;HGH;PVE;F;223.08;2007-10-10;2015-07-25;2014-02-19;2307.69
44;11;;HGH;OTH;M;0.0;;;2005-08-22;2307.69
64;0;M;HGH;RET;F;728.67;2006-01-01;;2016-10-19;7692.31
40;13;M;BCR;OTH;F;346.15;;;2003-07-17;372.23
71;1;M;HGH;RET;M;223.66;1946-10-23;;2016-04-19;1896.92
43;4;M;HGH;PVE;F;222.22;2012-02-01;2015-10-01;2012-07-16;1278.9
70;3;M;HGH;RET;M;223.08;1947-11-06;1999-02-15;2013-11-28;3635.77
68;11;M;HGH;RET;F;189.34;1971-03-19;;2005-08-08;3936.12
29;2;M;HGH;PVE;M;230.77;2008-02-07;2010-07-11;2014-10-04;253.77
68;11;M;HGH;RET;M;211.15;2008-11-01;;2005-12-02;2963.94
71;9;W;HGH;RET;F;167.58;1946-06-25;;2007-07-16;1106.54
51;11;M;HGH;STE;M;435.45;2000-02-04;1988-01-04;2005-07-19;474.23
47;11;M;HGH;STE;F;238.09;1990-07-01;1998-09-07;2006-01-27;4615.38
48;0;M;HGH;RET;M;311.56;1969-03-02;;2016-10-18;2307.69
33;1;M;HGH;PVE;M;246.15;1990-03-01;2007-06-01;2016-05-30;1630.15
46;11;M;HGH;PVE;F;393.53;2015-01-01;2011-09-16;2005-09-13;6672.39
33;10;M;HGH;PVE;M;297.38;1984-08-29;2014-12-01;2007-02-01;6041.01
28;3;S;BCR;PVE;M;0.0;;2013-08-01;2013-07-23;2457.31
60;0;M;HGH;RET;M;0.0;1957-04-01;;2016-10-11;2307.69
36;3;S;HGH;STE;F;204.57;1996-09-26;2007-09-03;2013-09-25;4382.11
44;4;M;BCR;STE;F;366.89;1999-10-03;2006-09-01;2012-09-25;9482.89
62;1;M;HGH;STE;M;405.29;1987-11-16;1995-12-01;2016-04-12;258.21
41;6;M;HGH;OTH;F;200.0;;;2010-09-03;305.67
32;3;W;HGH;STE;F;287.2;2009-01-01;2015-08-02;2014-02-13;2307.69
63;11;M;BCR;STE;M;1219.23;1980-09-20;1986-10-01;2005-08-11;3076.92
54;14;M;PHD;STE;F;612.97;1972-06-11;1990-01-12;2003-03-03;813.19
68;14;M;HGH;RET;M;271.58;1987-01-01;;2003-06-27;1248.81
64;8;M;HGH;RET;F;162.66;2004-01-01;;2008-09-17;4402.44
60;3;W;HGH;PVE;F;246.15;2000-03-18;2012-11-27;2014-04-05;1699.97
38;1;S;HGH;PVE;M;292.31;1979-03-23;2000-12-01;2015-11-02;475.26
58;3;M;BCR;PVE;F;519.02;2001-10-01;2008-08-01;2013-10-28;2307.69
42;3;;HGH;OTH;M;0.0;;;2014-02-25;2307.69
29;2;S;HGH;PVE;M;307.69;1988-04-07;2013-09-01;2015-01-29;4615.38
71;11;M;HGH;RET;F;1185.19;1998-10-10;;2006-01-25;5366.71
52;13;M;HGH;PVE;F;559.64;2007-01-01;2013-08-01;2004-06-29;2307.69
52;10;D;HGH;STE;F;226.66;1965-08-28;2002-09-18;2006-12-26;1185.58
52;11;D;BCR;PVE;F;691.2;1997-01-01;1998-05-01;2005-10-20;0.0
43;12;M;BCR;PVE;M;2523.1;2002-04-01;1994-01-01;2004-12-20;8073.69
29;0;M;HGH;PVE;M;0.0;1988-09-29;2015-10-01;2016-10-19;4615.38
43;10;M;HGH;OTH;F;0.0;;;2006-09-14;379.1
60;13;M;HGH;STE;M;348.4;1960-01-01;2002-11-09;2004-05-04;7747.24
56;13;D;BCR;PVE;F;609.68;2006-04-26;2004-05-08;2004-05-17;6307.69
47;10;S;HGH;STE;F;472.2;2003-11-14;2006-08-01;2006-09-04;6836.09
67;11;M;SEC;RET;M;200.52;1994-01-01;;2005-07-13;2529.23
49;10;M;BCR;STE;F;318.86;2000-01-10;2007-09-01;2006-10-04;4347.12
45;7;S;HGH;PVE;F;168.24;1972-04-25;2013-11-01;2010-02-12;1139.84
61;11;M;BCR;STE;F;275.22;2008-02-15;1994-04-01;2005-08-08;5609.1
45;3;S;HGH;PVE;F;230.77;2007-01-01;2009-12-01;2013-08-26;3399.94
60;3;D;HGH;PVE;M;309.95;2005-05-01;2015-09-22;2014-03-21;4732.68
68;3;M;HGH;RET;M;300.0;1972-01-01;1999-06-26;2014-04-08;5366.71
56;11;M;HGH;PVE;F;423.52;1990-12-01;1985-03-01;2005-07-12;4615.38
44;12;M;HGH;STE;M;232.31;2002-11-01;1996-07-20;2005-03-26;4615.38
54;13;M;HGH;RET;M;285.23;1998-10-01;;2004-01-28;7692.31
67;9;M;BCR;RET;M;546.33;2002-09-11;;2007-10-12;1580.77
65;7;D;HGH;RET;M;0.0;2014-02-01;;2010-03-16;3038.46
69;2;M;BCR;RET;M;292.31;1959-06-01;2000-06-06;2015-03-20;4663.27
49;12;M;HGH;STE;F;309.91;1994-01-01;2010-01-01;2005-01-28;1538.46
41;12;S;HGH;PVE;F;534.64;1976-11-12;2004-12-15;2004-12-02;2307.69
52;12;M;HGH;PVE;F;207.33;1987-05-09;2008-12-01;2005-05-26;3181.41
63;4;M;HGH;RET;M;199.29;1980-06-01;;2012-11-23;2307.69
34;9;S;BCR;PVE;F;391.87;2009-01-01;2011-03-01;2007-10-04;2307.69
69;11;M;BCR;RET;F;254.14;2014-08-15;;2006-02-14;2371.15
59;10;M;SEC;STE;M;498.5;2006-07-18;1990-12-14;2006-07-14;3161.54
63;12;M;HGH;RET;M;268.77;2004-01-01;;2004-12-08;5366.71
36;4;M;PRS;PVE;M;193.08;1985-08-01;2013-02-01;2013-03-15;1031.34
54;10;M;BCR;STE;M;362.66;1974-11-30;1991-08-01;2007-05-14;2307.69
38;10;M;HGH;PVE;F;564.21;2010-01-01;2013-11-18;2006-11-22;4615.38
38;14;M;BCR;PVE;F;1137.85;2004-10-01;2004-04-01;2002-10-22;6153.85
45;4;M;HGH;PVE;M;371.76;1972-11-04;2012-04-01;2013-04-11;4615.38
69;11;M;HGH;RET;M;241.01;1980-01-01;;2005-07-07;0.0
35;0;;HGH;OTH;M;0.0;;;2016-08-03;4000.0
62;5;M;HGH;PVE;F;252.31;1979-09-10;2012-09-01;2011-08-24;4869.23
34;6;S;BCR;PVE;M;168.16;1983-05-02;2010-03-01;2010-08-12;4615.38
39;11;M;PRS;PVE;M;381.77;1995-09-20;2007-03-09;2005-08-08;7826.45
54;11;M;HGH;STE;F;503.79;2003-01-01;1997-10-03;2005-09-28;1850.32
26;1;M;HGH;PVE;M;230.77;1991-01-30;2015-03-01;2016-05-16;399.92
23;0;S;HGH;PVE;F;292.31;2009-02-08;2012-04-04;2016-09-14;3111.3
26;2;S;HGH;PVE;M;166.77;1991-02-09;2015-08-26;2014-10-21;2453.98
64;13;M;BCR;RET;F;229.03;2000-03-15;;2003-11-10;831.29
54;9;M;HGH;PVE;F;320.45;1986-07-30;2007-12-10;2007-12-20;7011.38
48;0;M;HGH;STE;M;446.15;1969-05-27;2012-05-03;2016-10-19;360.26
32;4;M;HGH;PVE;M;184.62;1985-07-10;2011-12-01;2012-07-09;4820.32
50;11;M;BCR;STE;F;580.6;1997-06-30;2004-07-12;2005-09-06;1465.38
64;8;M;HGH;RET;M;192.24;1982-01-01;;2008-09-10;4584.23
